Entity_Name,Year,Quarter,Type,Registered_User,State
visakhapatnam,2021,1,District,2368081,andhra-pradesh
east godavari,2021,1,District,1878769,andhra-pradesh
krishna,2021,1,District,1876458,andhra-pradesh
guntur,2021,1,District,1843237,andhra-pradesh
chittoor,2021,1,District,1751420,andhra-pradesh
anantapur,2021,1,District,1394849,andhra-pradesh
kurnool,2021,1,District,1323411,andhra-pradesh
west godavari,2021,1,District,1254117,andhra-pradesh
spsr nellore,2021,1,District,1100541,andhra-pradesh
prakasam,2021,1,District,1075936,andhra-pradesh
517501,2021,2,Pincode,203005,andhra-pradesh
517507,2021,2,Pincode,182425,andhra-pradesh
515001,2021,2,Pincode,157649,andhra-pradesh
530016,2021,2,Pincode,154509,andhra-pradesh
518002,2021,2,Pincode,149368,andhra-pradesh
516001,2021,2,Pincode,148851,andhra-pradesh
516360,2021,2,Pincode,134622,andhra-pradesh
524002,2021,2,Pincode,126459,andhra-pradesh
530026,2021,2,Pincode,120973,andhra-pradesh
520010,2021,2,Pincode,119561,andhra-pradesh
visakhapatnam,2021,2,District,2526830,andhra-pradesh
east godavari,2021,2,District,2006272,andhra-pradesh
krishna,2021,2,District,2002662,andhra-pradesh
guntur,2021,2,District,1968681,andhra-pradesh
chittoor,2021,2,District,1870723,andhra-pradesh
anantapur,2021,2,District,1492738,andhra-pradesh
kurnool,2021,2,District,1415585,andhra-pradesh
west godavari,2021,2,District,1339377,andhra-pradesh
spsr nellore,2021,2,District,1176334,andhra-pradesh
prakasam,2021,2,District,1151232,andhra-pradesh
517501,2021,3,Pincode,216777,andhra-pradesh
517507,2021,3,Pincode,194860,andhra-pradesh
515001,2021,3,Pincode,168654,andhra-pradesh
530016,2021,3,Pincode,164812,andhra-pradesh
518002,2021,3,Pincode,159802,andhra-pradesh
516001,2021,3,Pincode,158891,andhra-pradesh
516360,2021,3,Pincode,144068,andhra-pradesh
524002,2021,3,Pincode,135136,andhra-pradesh
530026,2021,3,Pincode,129270,andhra-pradesh
520010,2021,3,Pincode,127618,andhra-pradesh
visakhapatnam,2021,3,District,2707931,andhra-pradesh
east godavari,2021,3,District,2150622,andhra-pradesh
krishna,2021,3,District,2145423,andhra-pradesh
guntur,2021,3,District,2110878,andhra-pradesh
chittoor,2021,3,District,2007011,andhra-pradesh
anantapur,2021,3,District,1606735,andhra-pradesh
kurnool,2021,3,District,1522196,andhra-pradesh
west godavari,2021,3,District,1436576,andhra-pradesh
spsr nellore,2021,3,District,1263550,andhra-pradesh
prakasam,2021,3,District,1239147,andhra-pradesh
517501,2021,4,Pincode,230688,andhra-pradesh
517507,2021,4,Pincode,207174,andhra-pradesh
515001,2021,4,Pincode,179763,andhra-pradesh
530016,2021,4,Pincode,175300,andhra-pradesh
518002,2021,4,Pincode,170267,andhra-pradesh
516001,2021,4,Pincode,169158,andhra-pradesh
516360,2021,4,Pincode,153381,andhra-pradesh
524002,2021,4,Pincode,143764,andhra-pradesh
530026,2021,4,Pincode,137812,andhra-pradesh
520010,2021,4,Pincode,135719,andhra-pradesh
visakhapatnam,2021,4,District,2888774,andhra-pradesh
east godavari,2021,4,District,2294347,andhra-pradesh
krishna,2021,4,District,2288148,andhra-pradesh
guntur,2021,4,District,2252443,andhra-pradesh
chittoor,2021,4,District,2141818,andhra-pradesh
anantapur,2021,4,District,1719437,andhra-pradesh
kurnool,2021,4,District,1628242,andhra-pradesh
west godavari,2021,4,District,1532898,andhra-pradesh
spsr nellore,2021,4,District,1349290,andhra-pradesh
prakasam,2021,4,District,1325728,andhra-pradesh
517501,2022,1,Pincode,243791,andhra-pradesh
517507,2022,1,Pincode,218905,andhra-pradesh
515001,2022,1,Pincode,190203,andhra-pradesh
530016,2022,1,Pincode,185094,andhra-pradesh
518002,2022,1,Pincode,180102,andhra-pradesh
516001,2022,1,Pincode,179007,andhra-pradesh
516360,2022,1,Pincode,162263,andhra-pradesh
524002,2022,1,Pincode,151939,andhra-pradesh
530026,2022,1,Pincode,145842,andhra-pradesh
520010,2022,1,Pincode,143308,andhra-pradesh
visakhapatnam,2022,1,District,3061324,andhra-pradesh
east godavari,2022,1,District,2432305,andhra-pradesh
krishna,2022,1,District,2423373,andhra-pradesh
guntur,2022,1,District,2387051,andhra-pradesh
chittoor,2022,1,District,2270705,andhra-pradesh
anantapur,2022,1,District,1827094,andhra-pradesh
kurnool,2022,1,District,1729513,andhra-pradesh
west godavari,2022,1,District,1626039,andhra-pradesh
spsr nellore,2022,1,District,1431664,andhra-pradesh
prakasam,2022,1,District,1408929,andhra-pradesh
517501,2022,2,Pincode,256290,andhra-pradesh
517507,2022,2,Pincode,229983,andhra-pradesh
515001,2022,2,Pincode,200266,andhra-pradesh
530016,2022,2,Pincode,194513,andhra-pradesh
518002,2022,2,Pincode,189505,andhra-pradesh
516001,2022,2,Pincode,188295,andhra-pradesh
516360,2022,2,Pincode,170855,andhra-pradesh
524002,2022,2,Pincode,159834,andhra-pradesh
530026,2022,2,Pincode,153586,andhra-pradesh
520010,2022,2,Pincode,150546,andhra-pradesh
visakhapatnam,2022,2,District,3226029,andhra-pradesh
east godavari,2022,2,District,2564165,andhra-pradesh
krishna,2022,2,District,2552107,andhra-pradesh
guntur,2022,2,District,2514794,andhra-pradesh
chittoor,2022,2,District,2392549,andhra-pradesh
anantapur,2022,2,District,1928213,andhra-pradesh
kurnool,2022,2,District,1825280,andhra-pradesh
west godavari,2022,2,District,1714357,andhra-pradesh
spsr nellore,2022,2,District,1509927,andhra-pradesh
prakasam,2022,2,District,1487589,andhra-pradesh
517501,2022,3,Pincode,269370,andhra-pradesh
517507,2022,3,Pincode,241720,andhra-pradesh
515001,2022,3,Pincode,210661,andhra-pradesh
530016,2022,3,Pincode,204230,andhra-pradesh
518002,2022,3,Pincode,199354,andhra-pradesh
516001,2022,3,Pincode,197910,andhra-pradesh
516360,2022,3,Pincode,179806,andhra-pradesh
524002,2022,3,Pincode,168015,andhra-pradesh
530026,2022,3,Pincode,161715,andhra-pradesh
520010,2022,3,Pincode,158071,andhra-pradesh
visakhapatnam,2022,3,District,3397514,andhra-pradesh
east godavari,2022,3,District,2702234,andhra-pradesh
krishna,2022,3,District,2685215,andhra-pradesh
guntur,2022,3,District,2647100,andhra-pradesh
chittoor,2022,3,District,2517657,andhra-pradesh
anantapur,2022,3,District,2030824,andhra-pradesh
kurnool,2022,3,District,1924127,andhra-pradesh
west godavari,2022,3,District,1805967,andhra-pradesh
spsr nellore,2022,3,District,1588875,andhra-pradesh
prakasam,2022,3,District,1567520,andhra-pradesh
517501,2022,4,Pincode,282766,andhra-pradesh
517507,2022,4,Pincode,253314,andhra-pradesh
515001,2022,4,Pincode,221328,andhra-pradesh
530016,2022,4,Pincode,214155,andhra-pradesh
518002,2022,4,Pincode,209376,andhra-pradesh
516001,2022,4,Pincode,207725,andhra-pradesh
516360,2022,4,Pincode,188768,andhra-pradesh
524002,2022,4,Pincode,176415,andhra-pradesh
530026,2022,4,Pincode,169957,andhra-pradesh
520010,2022,4,Pincode,165734,andhra-pradesh
visakhapatnam,2022,4,District,3566854,andhra-pradesh
east godavari,2022,4,District,2835087,andhra-pradesh
krishna,2022,4,District,2813645,andhra-pradesh
guntur,2022,4,District,2774365,andhra-pradesh
chittoor,2022,4,District,2636036,andhra-pradesh
anantapur,2022,4,District,2128066,andhra-pradesh
kurnool,2022,4,District,2018290,andhra-pradesh
west godavari,2022,4,District,1893310,andhra-pradesh
spsr nellore,2022,4,District,1663684,andhra-pradesh
prakasam,2022,4,District,1642503,andhra-pradesh
791110,2018,1,Pincode,2316,arunachal-pradesh
791111,2018,1,Pincode,2203,arunachal-pradesh
791113,2018,1,Pincode,1475,arunachal-pradesh
791102,2018,1,Pincode,1471,arunachal-pradesh
790104,2018,1,Pincode,1139,arunachal-pradesh
791001,2018,1,Pincode,969,arunachal-pradesh
791109,2018,1,Pincode,857,arunachal-pradesh
792103,2018,1,Pincode,829,arunachal-pradesh
792001,2018,1,Pincode,828,arunachal-pradesh
790116,2018,1,Pincode,766,arunachal-pradesh
papum pare,2018,1,District,7649,arunachal-pradesh
west kameng,2018,1,District,2202,arunachal-pradesh
east siang,2018,1,District,1803,arunachal-pradesh
tawang,2018,1,District,1525,arunachal-pradesh
changlang,2018,1,District,1208,arunachal-pradesh
lohit,2018,1,District,1207,arunachal-pradesh
west siang,2018,1,District,846,arunachal-pradesh
namsai,2018,1,District,737,arunachal-pradesh
lower dibang valley,2018,1,District,601,arunachal-pradesh
upper subansiri,2018,1,District,572,arunachal-pradesh
791110,2018,2,Pincode,3488,arunachal-pradesh
791111,2018,2,Pincode,3272,arunachal-pradesh
791113,2018,2,Pincode,2219,arunachal-pradesh
791102,2018,2,Pincode,2212,arunachal-pradesh
790104,2018,2,Pincode,1698,arunachal-pradesh
792103,2018,2,Pincode,1457,arunachal-pradesh
791001,2018,2,Pincode,1421,arunachal-pradesh
792001,2018,2,Pincode,1315,arunachal-pradesh
791109,2018,2,Pincode,1231,arunachal-pradesh
790116,2018,2,Pincode,1213,arunachal-pradesh
papum pare,2018,2,District,11418,arunachal-pradesh
west kameng,2018,2,District,3442,arunachal-pradesh
east siang,2018,2,District,2646,arunachal-pradesh
tawang,2018,2,District,2266,arunachal-pradesh
changlang,2018,2,District,2014,arunachal-pradesh
lohit,2018,2,District,1898,arunachal-pradesh
namsai,2018,2,District,1276,arunachal-pradesh
west siang,2018,2,District,1224,arunachal-pradesh
lower dibang valley,2018,2,District,893,arunachal-pradesh
upper subansiri,2018,2,District,883,arunachal-pradesh
791110,2018,3,Pincode,4872,arunachal-pradesh
791111,2018,3,Pincode,4610,arunachal-pradesh
791113,2018,3,Pincode,3178,arunachal-pradesh
791102,2018,3,Pincode,3077,arunachal-pradesh
790104,2018,3,Pincode,2328,arunachal-pradesh
792103,2018,3,Pincode,2067,arunachal-pradesh
791001,2018,3,Pincode,1907,arunachal-pradesh
792001,2018,3,Pincode,1819,arunachal-pradesh
790116,2018,3,Pincode,1623,arunachal-pradesh
791109,2018,3,Pincode,1612,arunachal-pradesh
papum pare,2018,3,District,16009,arunachal-pradesh
west kameng,2018,3,District,4765,arunachal-pradesh
east siang,2018,3,District,3590,arunachal-pradesh
tawang,2018,3,District,3112,arunachal-pradesh
changlang,2018,3,District,2889,arunachal-pradesh
lohit,2018,3,District,2612,arunachal-pradesh
namsai,2018,3,District,1862,arunachal-pradesh
west siang,2018,3,District,1652,arunachal-pradesh
lower dibang valley,2018,3,District,1286,arunachal-pradesh
tirap,2018,3,District,1226,arunachal-pradesh
791110,2018,4,Pincode,6599,arunachal-pradesh
791111,2018,4,Pincode,6225,arunachal-pradesh
791113,2018,4,Pincode,4115,arunachal-pradesh
791102,2018,4,Pincode,4109,arunachal-pradesh
790104,2018,4,Pincode,3034,arunachal-pradesh
792103,2018,4,Pincode,2741,arunachal-pradesh
792001,2018,4,Pincode,2577,arunachal-pradesh
791001,2018,4,Pincode,2444,arunachal-pradesh
790116,2018,4,Pincode,2206,arunachal-pradesh
791109,2018,4,Pincode,2071,arunachal-pradesh
papum pare,2018,4,District,21342,arunachal-pradesh
west kameng,2018,4,District,6492,arunachal-pradesh
east siang,2018,4,District,4813,arunachal-pradesh
tawang,2018,4,District,4085,arunachal-pradesh
changlang,2018,4,District,4036,arunachal-pradesh
lohit,2018,4,District,3588,arunachal-pradesh
namsai,2018,4,District,2495,arunachal-pradesh
west siang,2018,4,District,2117,arunachal-pradesh
lower dibang valley,2018,4,District,1827,arunachal-pradesh
tirap,2018,4,District,1684,arunachal-pradesh
791110,2019,1,Pincode,8094,arunachal-pradesh
791111,2019,1,Pincode,7673,arunachal-pradesh
791113,2019,1,Pincode,5140,arunachal-pradesh
791102,2019,1,Pincode,5030,arunachal-pradesh
790104,2019,1,Pincode,3751,arunachal-pradesh
792103,2019,1,Pincode,3477,arunachal-pradesh
792001,2019,1,Pincode,3160,arunachal-pradesh
791001,2019,1,Pincode,3103,arunachal-pradesh
790116,2019,1,Pincode,2798,arunachal-pradesh
791109,2019,1,Pincode,2519,arunachal-pradesh
papum pare,2019,1,District,26298,arunachal-pradesh
west kameng,2019,1,District,8115,arunachal-pradesh
east siang,2019,1,District,5899,arunachal-pradesh
changlang,2019,1,District,5210,arunachal-pradesh
tawang,2019,1,District,5023,arunachal-pradesh
lohit,2019,1,District,4416,arunachal-pradesh
namsai,2019,1,District,3153,arunachal-pradesh
west siang,2019,1,District,2656,arunachal-pradesh
lower dibang valley,2019,1,District,2314,arunachal-pradesh
tirap,2019,1,District,2082,arunachal-pradesh
791110,2019,2,Pincode,10055,arunachal-pradesh
791111,2019,2,Pincode,9597,arunachal-pradesh
791113,2019,2,Pincode,6418,arunachal-pradesh
791102,2019,2,Pincode,6283,arunachal-pradesh
790104,2019,2,Pincode,4437,arunachal-pradesh
792103,2019,2,Pincode,4369,arunachal-pradesh
791001,2019,2,Pincode,3960,arunachal-pradesh
792001,2019,2,Pincode,3918,arunachal-pradesh
790116,2019,2,Pincode,3335,arunachal-pradesh
791109,2019,2,Pincode,3151,arunachal-pradesh
papum pare,2019,2,District,32800,arunachal-pradesh
west kameng,2019,2,District,9782,arunachal-pradesh
east siang,2019,2,District,7319,arunachal-pradesh
changlang,2019,2,District,6884,arunachal-pradesh
tawang,2019,2,District,5908,arunachal-pradesh
lohit,2019,2,District,5485,arunachal-pradesh
namsai,2019,2,District,3914,arunachal-pradesh
west siang,2019,2,District,3393,arunachal-pradesh
lower dibang valley,2019,2,District,2842,arunachal-pradesh
tirap,2019,2,District,2697,arunachal-pradesh
791110,2019,3,Pincode,11834,arunachal-pradesh
791111,2019,3,Pincode,11464,arunachal-pradesh
791113,2019,3,Pincode,7593,arunachal-pradesh
791102,2019,3,Pincode,7308,arunachal-pradesh
792103,2019,3,Pincode,5172,arunachal-pradesh
790104,2019,3,Pincode,4964,arunachal-pradesh
791001,2019,3,Pincode,4733,arunachal-pradesh
792001,2019,3,Pincode,4605,arunachal-pradesh
791109,2019,3,Pincode,3715,arunachal-pradesh
790116,2019,3,Pincode,3709,arunachal-pradesh
papum pare,2019,3,District,38845,arunachal-pradesh
west kameng,2019,3,District,11186,arunachal-pradesh
east siang,2019,3,District,8571,arunachal-pradesh
changlang,2019,3,District,8145,arunachal-pradesh
tawang,2019,3,District,6553,arunachal-pradesh
lohit,2019,3,District,6421,arunachal-pradesh
namsai,2019,3,District,4563,arunachal-pradesh
west siang,2019,3,District,4101,arunachal-pradesh
lower dibang valley,2019,3,District,3398,arunachal-pradesh
tirap,2019,3,District,3099,arunachal-pradesh
791110,2019,4,Pincode,13737,arunachal-pradesh
791111,2019,4,Pincode,13109,arunachal-pradesh
791113,2019,4,Pincode,8753,arunachal-pradesh
791102,2019,4,Pincode,8369,arunachal-pradesh
792103,2019,4,Pincode,5974,arunachal-pradesh
790104,2019,4,Pincode,5523,arunachal-pradesh
791001,2019,4,Pincode,5499,arunachal-pradesh
792001,2019,4,Pincode,5268,arunachal-pradesh
791109,2019,4,Pincode,4216,arunachal-pradesh
790116,2019,4,Pincode,4071,arunachal-pradesh
papum pare,2019,4,District,44746,arunachal-pradesh
west kameng,2019,4,District,12562,arunachal-pradesh
east siang,2019,4,District,9859,arunachal-pradesh
changlang,2019,4,District,9662,arunachal-pradesh
lohit,2019,4,District,7386,arunachal-pradesh
tawang,2019,4,District,7303,arunachal-pradesh
namsai,2019,4,District,5190,arunachal-pradesh
west siang,2019,4,District,4773,arunachal-pradesh
lower dibang valley,2019,4,District,3944,arunachal-pradesh
tirap,2019,4,District,3605,arunachal-pradesh
791110,2020,1,Pincode,15867,arunachal-pradesh
791111,2020,1,Pincode,14888,arunachal-pradesh
791113,2020,1,Pincode,10049,arunachal-pradesh
791102,2020,1,Pincode,9584,arunachal-pradesh
792103,2020,1,Pincode,6949,arunachal-pradesh
791001,2020,1,Pincode,6631,arunachal-pradesh
790104,2020,1,Pincode,6108,arunachal-pradesh
792001,2020,1,Pincode,6044,arunachal-pradesh
791109,2020,1,Pincode,4808,arunachal-pradesh
792110,2020,1,Pincode,4690,arunachal-pradesh
papum pare,2020,1,District,51342,arunachal-pradesh
west kameng,2020,1,District,13983,arunachal-pradesh
east siang,2020,1,District,11298,arunachal-pradesh
changlang,2020,1,District,11262,arunachal-pradesh
lohit,2020,1,District,8454,arunachal-pradesh
tawang,2020,1,District,8048,arunachal-pradesh
namsai,2020,1,District,6029,arunachal-pradesh
west siang,2020,1,District,5757,arunachal-pradesh
lower dibang valley,2020,1,District,4650,arunachal-pradesh
lower subansiri,2020,1,District,4351,arunachal-pradesh
791110,2020,2,Pincode,18699,arunachal-pradesh
791111,2020,2,Pincode,17137,arunachal-pradesh
791113,2020,2,Pincode,11777,arunachal-pradesh
791102,2020,2,Pincode,11547,arunachal-pradesh
792103,2020,2,Pincode,8648,arunachal-pradesh
791001,2020,2,Pincode,8304,arunachal-pradesh
792001,2020,2,Pincode,7106,arunachal-pradesh
790104,2020,2,Pincode,6860,arunachal-pradesh
792110,2020,2,Pincode,5825,arunachal-pradesh
791109,2020,2,Pincode,5521,arunachal-pradesh
papum pare,2020,2,District,59968,arunachal-pradesh
west kameng,2020,2,District,15766,arunachal-pradesh
changlang,2020,2,District,14036,arunachal-pradesh
east siang,2020,2,District,13601,arunachal-pradesh
lohit,2020,2,District,10154,arunachal-pradesh
tawang,2020,2,District,8993,arunachal-pradesh
namsai,2020,2,District,7426,arunachal-pradesh
west siang,2020,2,District,7239,arunachal-pradesh
lower dibang valley,2020,2,District,5782,arunachal-pradesh
lower subansiri,2020,2,District,5392,arunachal-pradesh
791110,2020,3,Pincode,21772,arunachal-pradesh
791111,2020,3,Pincode,19597,arunachal-pradesh
791113,2020,3,Pincode,13723,arunachal-pradesh
791102,2020,3,Pincode,13422,arunachal-pradesh
792103,2020,3,Pincode,9996,arunachal-pradesh
791001,2020,3,Pincode,9880,arunachal-pradesh
792001,2020,3,Pincode,8196,arunachal-pradesh
790104,2020,3,Pincode,7622,arunachal-pradesh
792110,2020,3,Pincode,6844,arunachal-pradesh
791109,2020,3,Pincode,6404,arunachal-pradesh
papum pare,2020,3,District,69419,arunachal-pradesh
west kameng,2020,3,District,17636,arunachal-pradesh
changlang,2020,3,District,16385,arunachal-pradesh
east siang,2020,3,District,15921,arunachal-pradesh
lohit,2020,3,District,11755,arunachal-pradesh
tawang,2020,3,District,9944,arunachal-pradesh
west siang,2020,3,District,8623,arunachal-pradesh
namsai,2020,3,District,8553,arunachal-pradesh
lower dibang valley,2020,3,District,6799,arunachal-pradesh
lower subansiri,2020,3,District,6456,arunachal-pradesh
791110,2020,4,Pincode,24414,arunachal-pradesh
791111,2020,4,Pincode,21845,arunachal-pradesh
791113,2020,4,Pincode,15540,arunachal-pradesh
791102,2020,4,Pincode,14955,arunachal-pradesh
791001,2020,4,Pincode,11382,arunachal-pradesh
792103,2020,4,Pincode,10964,arunachal-pradesh
792001,2020,4,Pincode,9130,arunachal-pradesh
790104,2020,4,Pincode,8391,arunachal-pradesh
792110,2020,4,Pincode,7743,arunachal-pradesh
791109,2020,4,Pincode,7262,arunachal-pradesh
papum pare,2020,4,District,77936,arunachal-pradesh
west kameng,2020,4,District,19464,arunachal-pradesh
changlang,2020,4,District,18203,arunachal-pradesh
east siang,2020,4,District,17822,arunachal-pradesh
lohit,2020,4,District,13126,arunachal-pradesh
